Soviet	I-LOC
Republic	I-LOC
	
Upper	B-LOC
Arrernte	I-LOC
language	I-LOC
	
He	O
attended	O
University	B-ORG
of	I-ORG
Pittsburgh	I-ORG
at	I-ORG
Johnstown	I-ORG
.	O
	
*2014	O
:	O
``	O
Black	B-ORG
Widow	I-ORG
''	O
(	O
Iggy	B-PER
Azalea	I-PER
)	O
'	O
''	O
1	O
''	O
'	O
	
Fort	B-ORG
McIntosh	I-ORG
(	O
in	O
Laredo	B-LOC
)	O
	
He	O
was	O
buried	O
at	O
the	O
Rakowicki	B-LOC
Cemetery	I-LOC
.	O
	
San	B-LOC
Cristóbal	I-LOC
de	I-LOC
La	I-LOC
Laguna	I-LOC
	
*The	O
Gateway	B-ORG
Theatre	I-ORG
in	O
Chicago	B-LOC
	
'	O
''	O
Most	O
consecutive	O
passing	O
touchdowns	O
,	O
no	O
interceptions	O
,	O
home	O
''	O
'	O
:	O
49	O
,	O
Aaron	B-PER
Rodgers	I-PER
	
Gibaeksan	B-LOC
(	I-LOC
South	I-LOC
Gyeongsang	I-LOC
)	I-LOC
	
Athlone	B-LOC
,	I-LOC
Cape	I-LOC
Town	I-LOC
	
1979	B-ORG
Minnesota	I-ORG
Twins	I-ORG
season	I-ORG
	
Pedro	B-PER
de	I-PER
Ribadeneira	I-PER
	
Sled	B-ORG
dog	I-ORG
racing	I-ORG
at	I-ORG
the	I-ORG
1932	I-ORG
Winter	I-ORG
Olympics	I-ORG
	
Fort	B-ORG
Richardson	I-ORG
(	O
near	O
Jacksboro	B-LOC
)	O
	
1921–1924	O
:	O
Gustav	B-PER
Henriksen	I-PER
	
Ron	B-PER
Brown	I-PER
,	O
2002-2006	O
	
Páirc	B-ORG
Seán	I-ORG
Mac	I-ORG
Diarmada	I-ORG
	
Waldemar	B-PER
V	I-PER
1423–1436	O
(	O
co-regent	O
)	O
	
St.	B-ORG
Paul	I-ORG
's	I-ORG
College	I-ORG
,	I-ORG
Macau	I-ORG
	
Monsta	B-ORG
Island	I-ORG
Czars	I-ORG
	
Dotterel	B-LOC
,	O
''Charadrius	O
morinellus	O
''	O
	
Körber	B-ORG
Process	I-ORG
Solutions	I-ORG
	
Members	B-ORG
of	I-ORG
Polish	I-ORG
Sejm	I-ORG
2005-2007	I-ORG
	
Dixon	B-LOC
Township	I-LOC
,	I-LOC
Preble	I-LOC
County	I-LOC
,	I-LOC
Ohio	I-LOC
	
In	O
February	O
2015	O
,	O
he	O
signed	O
one-year	O
deal	O
with	O
SJK	B-ORG
with	O
an	O
option	O
to	O
prolong	O
for	O
following	O
year	O
.	O
	
'	O
''	O
Adrian	B-PER
Lewis	I-PER
''	O
'	O
	
Wang	B-ORG
Ling	I-ORG
's	I-ORG
Rebellion	I-ORG
	
Nigel	B-PER
Owens	I-PER
(	O
Wales	B-ORG
)	O
	
It	O
followed	O
``	O
Still	B-ORG
Figuring	I-ORG
Out	I-ORG
''	O
as	O
the	O
band	O
's	O
second	O
single	O
to	O
stay	O
in	O
the	O
top	O
40	O
for	O
a	O
second	O
week	O
.	O
	
Camiguin	B-LOC
(	O
1	O
)	O
	
Outokumpu	B-LOC
,	I-LOC
Finland	I-LOC
	
'	O
''	O
''The	O
Tutor	O
''	O
'	O
''	O
(	O
)	O
is	O
an	O
18th-century	O
German	B-LOC
play	O
by	O
Jakob	B-PER
Michael	I-PER
Reinhold	I-PER
Lenz	I-PER
.	O
	
;	O
17	O
July	O
2014	O
—	O
Bourg-en-Bresse	B-LOC
to	O
Saint-Étienne	B-LOC
,	O
	
Centre	B-LOC
Party	I-LOC
Youth	I-LOC
	
*wisent	O
(	O
Bison	B-ORG
bonasus	I-ORG
''	O
)	O
	
Lawrence	B-PER
``	I-PER
Baldy	I-PER
''	I-PER
Northcott	I-PER
	
Sui	B-PER
Wenjing	I-PER
/	O
Han	B-PER
Cong	I-PER
	
-	O
''	O
Maurice	B-PER
,	I-PER
the	I-PER
Prince	I-PER
of	I-PER
Orange	I-PER
.	O
	
Racine	B-LOC
Unified	I-LOC
School	I-LOC
District	I-LOC
	
He	O
subsequently	O
returned	O
to	O
Dorset	B-LOC
,	O
working	O
for	O
Plesseys	B-ORG
for	O
20	O
years	O
before	O
retiring	O
(	O
in	O
October	O
2006	O
he	O
was	O
living	O
in	O
Poole	B-LOC
)	O
.	O
	
Mos	B-PER
Def	I-PER
–	O
The	B-ORG
Ecstatic	I-ORG
''	O
(	O
Downtown	B-ORG
)	O
	
She	O
first	O
won	O
notice	O
singing	O
with	O
Big	B-PER
Tiny	I-PER
Little	I-PER
in	O
the	O
early	O
1970s	O
,	O
but	O
became	O
internationally	O
known	O
in	O
1974	O
when	O
she	O
played	O
Bessie	B-PER
Smith	I-PER
(	O
to	O
whom	O
she	O
is	O
of	O
no	O
relation	O
)	O
in	O
Dick	B-PER
Hyman	I-PER
's	O
''Satchmo	O
Remembered	O
''	O
at	O
Carnegie	B-ORG
Hall	I-ORG
.	O
	
Melissa	B-PER
Hayden	I-PER
(	O
1945–1947	O
)	O
	
''	O
You	B-ORG
've	I-ORG
Really	I-ORG
Got	I-ORG
a	I-ORG
Hold	I-ORG
on	I-ORG
Me	I-ORG
''	O
(	O
Smokey	B-PER
Robinson	I-PER
)	O
	
University	B-ORG
of	I-ORG
Akron	I-ORG
(	O
Akron	B-LOC
)	O
	
the	O
``	O
Twelve	B-ORG
Steps	I-ORG
''	O
at	O
the	O
beginning	O
of	O
Chapter	O
5	O
``	O
How	O
It	O
Works	O
''	O
	
Terry	B-PER
George	I-PER
(	I-PER
entrepreneur	I-PER
)	I-PER
	
Capital	B-LOC
of	I-LOC
the	I-LOC
State	I-LOC
of	I-LOC
Connecticut	I-LOC
	
Brethren	B-PER
of	I-PER
Purity	I-PER
	
**	O
:	O
Queen	B-ORG
Elizabeth	I-ORG
II	I-ORG
Great	I-ORG
Court	I-ORG
,	O
London	B-LOC
	
Royal	B-ORG
Institute	I-ORG
of	I-ORG
British	I-ORG
Architects	I-ORG
	
Valea	B-LOC
Lungă	I-LOC
River	I-LOC
(	I-LOC
Târnava	I-LOC
Mare	I-LOC
)	I-LOC
	
Pennsylvania	B-ORG
Department	I-ORG
of	I-ORG
Conservation	I-ORG
and	I-ORG
Natural	I-ORG
Resources	I-ORG
	
Guillaume	B-PER
,	I-PER
Hereditary	I-PER
Grand	I-PER
Duke	I-PER
of	I-PER
Luxembourg	I-PER
:	O
	
''	O
Kingdom	B-ORG
of	I-ORG
Sweden	I-ORG
''	O
'	O
–	O
Sverker	B-PER
I	I-PER
(	O
1130–1156	O
)	O
	
My	B-PER
Little	I-PER
Pony	I-PER
(	I-PER
TV	I-PER
series	I-PER
)	I-PER
	
Earl	B-PER
Baker	I-PER
,	O
Chairman	O
,	O
1986-1990	O
	
Five	B-ORG
Miles	I-ORG
Out	I-ORG
	
José	B-PER
María	I-PER
Paz	I-PER
	
'	O
''	O
Kawasaki	B-ORG
ZX-10R	I-ORG
''	O
'	O
	
Come	B-ORG
Out	I-ORG
and	I-ORG
Play	I-ORG
(	I-ORG
song	I-ORG
)	I-ORG
	
Eric	B-PER
Burdon	I-PER
;	O
saxophonist:1965	O
;	O
1980	O
	
He	O
played	O
important	O
role	O
in	O
the	O
getting	O
Barisal	B-ORG
Burners	I-ORG
to	O
get	O
them	O
into	O
the	O
finals	O
.	O
	
'	O
''	O
Anglo-Egyptian	B-LOC
Sudan	I-LOC
''	O
'	O
	
In	O
1841	O
the	O
population	O
of	O
Norbury	B-ORG
and	I-ORG
Roston	I-ORG
was	O
510	O
,	O
in	O
1895	O
there	O
were	O
414	O
inhabitants	O
.	O
	
(	O
1	O
)	O
Louise	B-PER
of	I-PER
Mecklenburg-Güstrow5	I-PER
December	O
Copenhagenfive	B-LOC
children	O
(	O
2	O
)	O
Elisabeth	B-PER
Helene	I-PER
von	I-PER
Vieregg6	I-PER
September	O
1703one	O
son	O
(	O
3	O
)	O
Anne	B-PER
Sophie	I-PER
Reventlow4	I-PER
April	O
Copenhagenthree	B-LOC
children	O
	
The	B-ORG
Special	I-ORG
12	I-ORG
Singles	I-ORG
Series	I-ORG
	
Kosuge	O
was	O
born	O
in	O
Tokyo	B-LOC
,	O
Japan	B-LOC
in	O
1983	O
.	O
	
*Lifetime	O
Achievement	O
:	O
Toni	B-PER
Morrison	I-PER
	
''	O
Macrophoma	B-LOC
theicola	I-LOC
''	O
	
Mahapadma	B-PER
Nanda	I-PER
(	O
from	O
424	O
BCE	O
)	O
	
Karl	B-PER
Ove	I-PER
Knausgård	I-PER
,	O
Robbie	B-PER
Williams	I-PER
,	O
Dawn	B-PER
French	I-PER
,	O
Jon	B-PER
Bon	I-PER
Jovi	I-PER
,	O
Martin	B-PER
Kellerman	I-PER
	
The	O
two	O
approached	O
The	B-ORG
Village	I-ORG
Voice	I-ORG
''	O
with	O
the	O
idea	O
of	O
adding	O
a	O
section	O
to	O
that	O
paper	O
listing	O
notices	O
,	O
but	O
were	O
rejected	O
.	O
	
White-capped	B-LOC
albatross	I-LOC
''Thalassarche	O
steadi	O
''	O
	
John	B-PER
and	I-PER
Paul	I-PER
	
Somos	B-ORG
El	I-ORG
Mundo	I-ORG
—	O
With	O
various	O
artists	O
	
Her	O
funeral	O
was	O
held	O
August	O
31	O
,	O
2001	O
in	O
New	B-LOC
York	I-LOC
.	O
	
Knight	B-ORG
's	I-ORG
Cross	I-ORG
of	I-ORG
the	I-ORG
Iron	I-ORG
Cross	I-ORG
with	I-ORG
Oak	I-ORG
Leaves	I-ORG
	
Fox	B-ORG
Sports	I-ORG
News	I-ORG
Asia	I-ORG
(	O
replaced	O
ESPNews	B-ORG
Asia	I-ORG
)	O
	
The	O
degree	O
allowed	O
him	O
to	O
take	O
a	O
teaching	O
position	O
in	O
1954	O
at	O
the	O
University	B-ORG
of	I-ORG
Queensland	I-ORG
in	O
Brisbane	B-LOC
.	O
	
Holt	B-LOC
,	I-LOC
Alabama	I-LOC
	
Human	B-ORG
Touch	I-ORG
''	O
(	O
1992	O
)	O
	
Květa	B-PER
Peschke	I-PER
and	O
Rennae	B-PER
Stubbs	I-PER
won	O
in	O
the	O
final	O
6–1	O
,	O
5–7	O
,	O
[10–7]	O
,	O
against	O
Cara	B-PER
Black	I-PER
and	O
Liezel	B-PER
Huber	I-PER
.	O
	
Richard	B-PER
Johnson	I-PER
...	O
Insp	O
.	O
	
Ossie	B-PER
France	I-PER
,	O
P	O
,	O
1890	O
	
Zayed	B-PER
Sports	I-PER
City	I-PER
Stadium	I-PER
,	O
Abu	B-LOC
Dhabi	I-LOC
	
Communes	B-LOC
of	I-LOC
the	I-LOC
Vienne	I-LOC
department	I-LOC
	
Jurys	B-ORG
Inn	I-ORG
Birmingham	I-ORG
	
**	O
E17	B-ORG
,	O
E46	B-ORG
,	O
E50	B-ORG
Reims	B-LOC
	
Pacific	B-ORG
Oaks	I-ORG
College	I-ORG
,	O
Pasadena	B-LOC
,	I-LOC
California	I-LOC
.	O
	
Baku	B-ORG
World	I-ORG
Challenge	I-ORG
,	O
Baku	B-LOC
	
On	O
19	O
May	O
2010	O
,	O
AC	B-ORG
/	I-ORG
DC	I-ORG
was	O
there	O
for	O
their	O
Black	B-ORG
Ice	I-ORG
World	I-ORG
Tour	I-ORG
	
Tracks	O
12	O
,	O
14	O
and	O
15	O
were	O
reprised	O
and	O
appeared	O
on	O
Direction	B-ORG
of	I-ORG
Things	I-ORG
to	I-ORG
Come	I-ORG
''	O
in	O
November	O
,	O
1997	O
	
Dark	B-ORG
Reign	I-ORG
:	I-ORG
Rise	I-ORG
of	I-ORG
the	I-ORG
Shadowhand	I-ORG
''	O
	
In	O
1991	O
,	O
the	O
headquarters	O
shifted	O
to	O
Naples	B-LOC
,	I-LOC
Florida	I-LOC
.	O
	
Ñawinpukyu	B-LOC
(	I-LOC
Junín	I-LOC
)	I-LOC
	
Unvanquished	B-ORG
(	I-ORG
video	I-ORG
game	I-ORG
)	I-ORG
	
2012	B-ORG
Empire	I-ORG
State	I-ORG
Building	I-ORG
shooting	I-ORG
	
Hallmark	B-ORG
Hall	I-ORG
of	I-ORG
Fame	I-ORG
''	O
	
He	O
is	O
a	O
former	O
U.S.	B-ORG
Ambassador	I-ORG
to	O
Israel	B-LOC
,	O
Egypt	B-LOC
,	O
and	O
the	O
UAE	B-ORG
and	O
is	O
a	O
Middle	B-LOC
East	I-LOC
specialist	O
.	O
	
Las	B-ORG
Vegas	I-ORG
Strip	I-ORG
,	O
Nevada	B-LOC
	
Stuart	B-PER
Chandler	I-PER
,	O
a	O
character	O
on	O
All	B-PER
My	I-PER
Children	I-PER
''	O
played	O
by	O
David	B-PER
Canary	I-PER
	
Sold	O
in	O
1983	O
to	O
Alan	B-ORG
Keef	I-ORG
.	O
	
''	O
Heinola	B-LOC
''	O
'	O
	
Sam	B-PER
Raphling	I-PER
(	O
1910–1988	O
)	O
	
Tyreke	B-PER
Evans	I-PER
(	O
5	O
)	O
	
Železničná	B-ORG
spoločnosť	I-ORG
Slovensko	I-ORG
	
But	O
in	O
July	O
1791	O
the	O
Priestley	B-ORG
Riots	I-ORG
took	O
place	O
,	O
driving	O
Joseph	B-PER
Priestley	I-PER
from	O
his	O
home	O
.	O
	
:	O
:	O
:	O
:*	O
Heteronympha	B-LOC
merope	I-LOC
''	O
(	O
Fabricius	O
,	O
1775	O
)	O
	
Otto	B-PER
F.	I-PER
Kernberg	I-PER
	
The	B-ORG
Standards	I-ORG
''	O
–	O
Gloria	B-PER
Estefan	I-PER
	
It	O
was	O
released	O
on	O
June	O
7	O
,	O
2011	O
,	O
by	O
Strange	B-ORG
Music	I-ORG
.	O
	
*Strange	O
''	O
(	O
from	O
Hellbound	B-ORG
)	O
''	O
	
It	O
was	O
the	O
birthplace	O
of	O
author	O
Arthur	B-PER
Wright	I-PER
.	O
	
GeForce	B-PER
2	I-PER
series	I-PER
	
Regional	B-LOC
Municipality	I-LOC
of	I-LOC
Wood	I-LOC
Buffalo	I-LOC
	
Noisy-channel	B-ORG
coding	I-ORG
theorem	I-ORG
	
Mad	B-ORG
at	I-ORG
the	I-ORG
World	I-ORG
(	I-ORG
album	I-ORG
)	I-ORG
	
It	O
was	O
founded	O
in	O
1891	O
in	O
Westcliff-on-Sea	B-LOC
in	O
Essex	B-LOC
,	O
England	B-LOC
.	O
	
An	O
alumnus	O
of	O
Tulane	B-ORG
University	I-ORG
,	O
he	O
was	O
born	O
in	O
Alice	B-LOC
,	I-LOC
Texas	I-LOC
and	O
died	O
in	O
Fort	B-LOC
Worth	I-LOC
,	I-LOC
Texas	I-LOC
at	O
the	O
age	O
of	O
56	O
.	O
	
Brian	B-PER
Lee	I-PER
,	O
co-founder	O
of	O
Legalzoom.com	B-ORG
,	O
ShoeDazzle.com	B-ORG
,	O
and	O
The	B-ORG
Honest	I-ORG
Company	I-ORG
	
Dyer	B-LOC
County	I-LOC
,	I-LOC
Tennessee	I-LOC
	
**	O
Steven	B-PER
St.	I-PER
Croix	I-PER
,	O
''Undertow	O
''	O
	
'	O
''	O
Kevin	B-PER
Spacey	I-PER
''	O
'	O
	
84	O
Kevin	B-PER
Cummings	I-PER
–	O
''Senior	O
''	O
	
Mount	B-LOC
Heng	I-LOC
(	I-LOC
Hunan	I-LOC
)	I-LOC
	
Say	B-PER
It	I-PER
with	I-PER
Your	I-PER
Eyes	I-PER
''	O
	
'	O
''	O
Zina	B-PER
Garrison	I-PER
(	O
''Champion	O
''	O
)	O
'	O
''	O
	
''	O
Demser	B-ORG
''	O
'	O
	
Previously	O
he	O
played	O
for	O
SAFFC	B-ORG
,	O
Young	B-ORG
Lions	I-ORG
and	O
Gombak	B-ORG
United	I-ORG
.	O
	
Mount	B-LOC
Hagen	I-LOC
,	O
Papua	B-LOC
New	I-LOC
Guinea	I-LOC
	
Mario	B-PER
Chanes	I-PER
de	I-PER
Armas	I-PER
,	O
in	O
1991	O
,	O
after	O
30	O
years	O
,	O
he	O
was	O
the	O
last	O
Plantado	O
to	O
be	O
released	O
.	O
	
Sara	B-PER
Errani	I-PER
''	O
(	O
Second	O
round	O
)	O
	
Nankai	B-ORG
Wakayamakō	I-ORG
Line	I-ORG
	
List	B-ORG
of	I-ORG
Hot	I-ORG
100	I-ORG
number-one	I-ORG
singles	I-ORG
of	I-ORG
1976	I-ORG
(	I-ORG
U.S	I-ORG
.	I-ORG
)	I-ORG
	
Orchards	B-LOC
,	I-LOC
Washington	I-LOC
	
``	O
Blue	B-ORG
in	I-ORG
Green	I-ORG
''	O
(	O
Miles	B-PER
Davis	I-PER
)	O
--	O
2:38	O
	
Before	O
1945	O
the	O
area	O
was	O
part	O
of	O
Germany	B-LOC
.	O
	
John	B-PER
the	I-PER
Deacon	I-PER
(	I-PER
Venetian	I-PER
chronicler	I-PER
)	I-PER
	
In	O
October	O
2012	O
it	O
was	O
announced	O
that	O
he	O
was	O
joining	O
the	O
ahead	O
of	O
the	O
2013	B-LOC
Super	I-LOC
Rugby	I-LOC
season	I-LOC
.	O
	
He	O
advanced	O
as	O
far	O
as	O
the	O
Fang	B-LOC
District	I-LOC
of	O
Chiang	B-LOC
Mai	I-LOC
Province	I-LOC
before	O
falling	O
ill	O
and	O
then	O
died	O
after	O
three	O
days	O
.	O
	
Polyvalence	B-ORG
(	I-ORG
disambiguation	I-ORG
)	I-ORG
	
Lviv	B-LOC
(	O
UKR	O
)	O
	
Communes	B-LOC
of	I-LOC
the	I-LOC
Vosges	I-LOC
department	I-LOC
	
George	B-PER
W.	I-PER
Bush	I-PER
51	O
-	O
John	B-PER
Kerry	I-PER
48	O
%	O
	
African	B-LOC
hill	I-LOC
babbler	I-LOC
,	O
'	O
''	O
'	O
	
''bitangor	O
''	O
or	O
''penaga	O
''	O
(	O
in	O
Malaysia	B-LOC
)	O
	
Ivanhoe	B-LOC
,	I-LOC
New	I-LOC
South	I-LOC
Wales	I-LOC
	
Soothe	O
was	O
sold	O
to	O
Bausch	B-ORG
&	I-ORG
Lomb	I-ORG
in	O
August	O
2007	O
.	O
	
Fountain	B-LOC
Green	I-LOC
,	I-LOC
Utah	I-LOC
	
''	O
Udea	B-LOC
accolalis	I-LOC
''	O
(	O
Zeller	O
,	O
1867	O
)	O
	
Shearon	B-ORG
Harris	I-ORG
Nuclear	I-ORG
Power	I-ORG
Plant	I-ORG
in	O
New	B-LOC
Hill	I-LOC
	
``	O
On	B-ORG
the	I-ORG
Side	I-ORG
of	I-ORG
Angels	I-ORG
''	O
-	O
LeAnn	B-PER
Rimes	I-PER
	
List	B-ORG
of	I-ORG
dinosaur-bearing	I-ORG
rock	I-ORG
formations	I-ORG
	
''	O
Coleophora	B-LOC
genistae	I-LOC
''	O
Stainton	O
,	O
1857	O
	
at	O
Birmingham-Southern	B-ORG
College	I-ORG
in	O
1965	O
.	O
	
'	O
''	O
Japan	B-LOC
''	O
'	O
	
14px	O
'	O
''	O
Rick	B-PER
Santorum	I-PER
''	O
'	O
	
Liberty	B-LOC
Township	I-LOC
,	I-LOC
Carroll	I-LOC
County	I-LOC
,	I-LOC
Arkansas	I-LOC
	
'	O
''	O
TT	B-ORG
Pro	I-ORG
League	I-ORG
''	O
'8	O
teams	O
	
7	O
April	O
—	O
Gilbert	B-PER
Arthur	I-PER
à	I-PER
Beckett	I-PER
,	O
writer	O
(	O
died	O
1891	O
)	O
	
Cecilia	B-PER
Underwood	I-PER
,	I-PER
1st	I-PER
Duchess	I-PER
of	I-PER
Inverness	I-PER
	
84th	B-ORG
Radar	I-ORG
Evaluation	I-ORG
Squadron	I-ORG
	
Leningrad	B-LOC
Oblast	I-LOC
,	O
6	O
.	O
	
Westroads	B-PER
Mall	I-PER
shooting	I-PER
	
Duchy	B-LOC
of	I-LOC
Livonia	I-LOC
	
Alexandria	B-LOC
on	I-LOC
the	I-LOC
Indus	I-LOC
,	O
Pakistan	B-LOC
	
2-1	O
David	B-PER
Di	I-PER
Michele	I-PER
(	O
12	O
)	O
	
Larisa	B-PER
Udovichenko	I-PER
as	O
''Mrs	O
.	O
	
‘Nurse	O
Grand’s	O
reminiscences	O
at	O
Home	O
and	O
Abroad’	O
1871	O
,	O
by	O
Cecilia	B-PER
Lucy	I-PER
Brightwell	I-PER
.	O
	
Educated	O
at	O
the	O
Edinburgh	B-ORG
Collegiate	I-ORG
School	I-ORG
and	O
Edinburgh	B-ORG
University	I-ORG
,	O
he	O
spent	O
most	O
of	O
his	O
career	O
in	O
the	O
Montreal	B-LOC
area	O
.	O
	
It	O
is	O
located	O
near	O
Putah	B-LOC
Creek	I-LOC
east-northeast	O
of	O
Winters	B-LOC
,	O
at	O
an	O
elevation	O
of	O
121	O
feet	O
(	O
37	O
m	O
)	O
.	O
	
Brick	O
building	O
at	O
Bishop	B-LOC
's	I-LOC
Waltham	I-LOC
dates	O
back	O
to	O
the	O
1860s	O
.	O
	
Goh	B-PER
Keng	I-PER
Swee	I-PER
,	O
Deputy	B-ORG
Prime	I-ORG
Minister	I-ORG
(	O
1968-1985	O
)	O
	
Sir	B-PER
Thomas	I-PER
Rivers	I-PER
,	I-PER
2nd	I-PER
Baronet	I-PER
(	O
died	O
1657	O
)	O
	
He	O
was	O
formerly	O
chairman	O
of	O
the	O
Hong	B-ORG
Kong	I-ORG
Trade	I-ORG
Development	I-ORG
Council	I-ORG
(	O
1991–2000	O
)	O
and	O
chairman	O
of	O
Airport	B-ORG
Authority	I-ORG
.	O
	
He	O
was	O
close	O
friends	O
with	O
Sidney	B-PER
and	O
Beatrice	B-PER
Webb	I-PER
,	O
and	O
he	O
contributed	O
£1000	O
towards	O
their	O
establishment	O
of	O
the	O
New	B-ORG
Statesman	I-ORG
''	O
political	O
newspaper	O
in	O
1913	O
.	O
	
Borkel	B-LOC
en	I-LOC
Schaft	I-LOC
	
``	O
Move	B-ORG
on	I-ORG
Baby	I-ORG
''	O
	
He	O
was	O
living	O
in	O
Kiev	B-LOC
and	O
planning	O
to	O
move	O
to	O
Berlin	B-LOC
at	O
the	O
time	O
.	O
	
Amar'e	B-PER
Stoudemire	I-PER
(	O
13	O
)	O
	
Lists	B-ORG
of	I-ORG
people	I-ORG
from	I-ORG
the	I-ORG
Dominican	I-ORG
Republic	I-ORG
	
Jupiter	B-PER
(	I-PER
mythology	I-PER
)	I-PER
	
Fluor	B-ORG
Field	I-ORG
at	I-ORG
the	I-ORG
West	I-ORG
End	I-ORG
	
Whitney	B-ORG
Young	I-ORG
Birthplace	I-ORG
and	I-ORG
Museum	I-ORG
	
Zwierzyń	B-LOC
,	I-LOC
Podkarpackie	I-LOC
Voivodeship	I-LOC
	
Irene	B-PER
Forbes	I-PER
,	O
María	B-PER
Esther	I-PER
García	I-PER
,	O
Marlene	B-PER
Infante	I-PER
,	O
Margarita	B-PER
Rodríguez	I-PER
,	O
Nereida	B-PER
Rodríguez	I-PER
	
Sri	B-ORG
Venkatesa	I-ORG
Perumal	I-ORG
Temple	I-ORG
(	I-ORG
Melathiruppathi	I-ORG
)	I-ORG
–	I-ORG
Mondipalayam	I-ORG
	
Ine	B-PER
Marie	I-PER
Eriksen	I-PER
Søreide	I-PER
	
Albert	B-PER
A.	I-PER
Rollestone	I-PER
	
***	O
Pauline	B-PER
MacMillan	I-PER
Keinath	I-PER
(	O
born	O
1934	O
)	O
	
:	O
:Wife	O
:	O
Khawlah	B-PER
bint	I-PER
Ja'far	I-PER
	
Santiago	B-PER
Phelan	I-PER
,	O
5	O
.	O
	
''Denver	O
''	O
sailed	O
from	O
Philadelphia	B-LOC
on	O
23	O
January	O
1943	O
,	O
and	O
arrived	O
at	O
Efate	B-LOC
,	O
New	B-ORG
Hebrides	I-ORG
on	O
14	O
February	O
.	O
	
St.	B-ORG
Mark	I-ORG
's	I-ORG
Church	I-ORG
,	O
Vrba	B-LOC
,	O
between	O
1525	O
and	O
1530	O
	
Order	B-ORG
,	I-ORG
Lawfulness	I-ORG
,	I-ORG
Justice	I-ORG
	
1986	O
:	O
'	O
''	O
Jahangir	B-PER
Khan	I-PER
''	O
'	O
	
Employees	B-ORG
of	I-ORG
the	I-ORG
Year	I-ORG
EP	I-ORG
''	O
(	O
2010	O
)	O
	
He	O
played	O
for	O
the	O
Central	B-ORG
Jersey	I-ORG
Riptide	I-ORG
in	O
the	O
USISL	B-ORG
.	O
	
In	O
his	O
second	O
appearance	O
in	O
1955	O
he	O
scored	O
7.5	O
with	O
wins	O
over	O
Robert	B-PER
Wade	I-PER
and	O
Jonathan	B-PER
Penrose	I-PER
.	O
	
The	O
United	B-LOC
States	I-LOC
is	O
the	O
largest	O
export	O
destination	O
.	O
	
Temple	B-LOC
University	I-LOC
(	I-LOC
SEPTA	I-LOC
station	I-LOC
)	I-LOC
	
''7	B-ORG
''	I-ORG
(	I-ORG
Sanna	I-ORG
Nielsen	I-ORG
album	I-ORG
)	I-ORG
,	O
2014	O
	
'	O
''	O
Dominika	B-PER
Cibulková	I-PER
[11]	O
	
Richard	B-PER
Watson	I-PER
(	O
1781–1833	O
)	O
	
Mahabubnagar	B-ORG
(	I-ORG
Lok	I-ORG
Sabha	I-ORG
constituency	I-ORG
)	I-ORG
	
''	O
Zeiraphera	B-LOC
rufimitrana	I-LOC
''	O
(	O
Herrich-Schäffer	O
,	O
1851	O
)	O
	
Aaron	B-PER
ibn	I-PER
Sargado	I-PER
	
Reeds	B-LOC
,	I-LOC
Missouri	I-LOC
	
'	O
''	O
Comprehensive	B-ORG
National	I-ORG
Cybersecurity	I-ORG
Initiative	I-ORG
''	O
'	O
	
'	O
''	O
Simpang	B-LOC
Renggam	I-LOC
''	O
'	O
	
Monument	B-LOC
Beach	I-LOC
(	I-LOC
Bourne	I-LOC
,	I-LOC
Massachusetts	I-LOC
)	I-LOC
	
'	O
''	O
In	O
the	O
Municipality	B-LOC
of	I-LOC
Clare	I-LOC
:	O
'	O
''	O
	
CDA	B-ORG
-	O
2	O
seats*	O
	
'	O
''	O
KSAFA	B-ORG
Super	I-ORG
League	I-ORG
''	O
'	O
	
Fist	B-ORG
of	I-ORG
the	I-ORG
North	I-ORG
Star	I-ORG
Zero	I-ORG
:	I-ORG
Legend	I-ORG
of	I-ORG
Kenshiro	I-ORG
''	O
(	O
2008	O
)	O
as	O
Narrator	O
	
Glossy	B-LOC
ibis	I-LOC
,	O
''Plegadis	O
falcinellus	O
''	O
	
Order	B-ORG
and	I-ORG
Justice	I-ORG
	
Communes	B-LOC
of	I-LOC
the	I-LOC
Vienne	I-LOC
department	I-LOC
	
Rio	B-LOC
de	I-LOC
Janeiro	I-LOC
,	O
Brazil	B-LOC
	
Minimum	B-ORG
maximal	I-ORG
independent	I-ORG
set	I-ORG
a.k.a	O
.	O
	
Minister	B-LOC
of	I-LOC
Commerce	I-LOC
and	I-LOC
Industry	I-LOC
(	I-LOC
India	I-LOC
)	I-LOC
	
105.3	O
MHz	O
SBS	B-ORG
Radio	I-ORG
–	O
SBS	B-ORG
	
36	O
was	O
displayed	O
at	O
St.	B-LOC
Petersburg	I-LOC
in	O
April	O
1911	O
.	O
	
There	B-ORG
is	I-ORG
a	I-ORG
Ghost	I-ORG
in	I-ORG
My	I-ORG
Bed	I-ORG
''	O
	
Ildikó	B-PER
Pusztai	I-PER
,	O
Gertrúd	B-PER
Stefanek	I-PER
	
The	O
competition	O
was	O
held	O
in	O
Colorado	B-LOC
Springs	I-LOC
,	O
USA	B-LOC
from	O
February	O
7	O
to	O
12	O
,	O
2012	O
.	O
	
In	O
April	O
1944	O
majority	O
of	O
the	O
members	O
were	O
arrested	O
by	O
the	O
Gestapo	B-ORG
.	O
	
Kilburn	B-LOC
,	I-LOC
London	I-LOC
	
Hove	B-ORG
Rugby	I-ORG
Football	I-ORG
Club	I-ORG
	
'	O
''	O
''Gabrieliana	O
''	O
'	O
''	O
:	O
